Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2014

,,,,Number of offenses reported,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,,,
,,,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,,,

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
White Plains Police Dept,NY,12,      58103,         104,           1,,           5,          25,          73,       1046,          55,         968,          23,         179.0,           1.7,,           8.6,          43.0,         125.6,       1800.3,          94.7,       1666.0,          39.6
Woodbury Town Police Dept,NY,12,      10739,           4,           0,,           0,           1,           3,         369,           5,         363,           1,          37.2,            .0,,            .0,           9.3,          27.9,       3436.1,          46.6,       3380.2,           9.3
Wyoming County Sheriff Office,NY,12,,          11,           0,,           3,           0,           8,         145,          32,         108,           5,,,,,,,,,,
Yonkers Police Dept,NY,12,     200624,         977,           3,,          36,         357,         581,       2009,         414,       1395,         200,         487.0,           1.5,,          17.9,         177.9,         289.6,       1001.4,         206.4,         695.3,          99.7
Yorktown Heights Police Dept,NY,12,      36989,          15,           0,,           0,           0,          15,         210,          24,         183,           3,          40.6,            .0,,            .0,            .0,          40.6,         567.7,          64.9,         494.7,           8.1

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.

"         Albany Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Allegany County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Amherst Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Batavia Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Beacon Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Bedford Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Bethlehem Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Binghamton Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Blooming Grove Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Brighton Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Broome County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Buffalo Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Canandaigua Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Carmel Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Cattaraugus County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Cayuga County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Chautauqua County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Cheektowaga Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Chemung County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Chenango County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Cicero Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Clarkstown Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Clinton County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Cohoes Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Colonie Town Police New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Columbia County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Corning Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Delaware County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Depew Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Dunkirk City Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Dutchess County Sheriff Office New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         East Aurora-Aurora Town New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         East Hampton Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Endicott Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Essex County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Fallsburg Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Fredonia Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Freeport Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Gates Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Genesee County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Glens Falls Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Glenville Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Gloversville Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Town Of Greece Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Greenburgh Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Guiderland Twp Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Hamburg Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Harrison Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Irondequoit Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Jamestown Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Jefferson County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Johnson City Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Kenmore Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Kent Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Kingston Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Lackawanna Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Lancaster Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Lewiston Town & Vill New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Livingston County Sheriff Office New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Long Beach Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Lynbrook Village Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Madison County Sheriff Office New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Manlius Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Massena Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Monroe County Sheriff Office New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Montgomery County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Mt Kisco Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Mt Vernon Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Nassau County Police Dep New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         New Hartford Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         New Rochelle Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         New York City Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         City Of Newburgh Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Newburgh Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Niagara County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Niagara Falls Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Niskayuna Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         North Greenbush Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         North Tonawanda Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Ogden Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Ogdensburg Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Oneida City Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Oneida County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Oneonta City Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Onondaga County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Ontario County Sheriff Office New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Orange County Sheriff Office New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Orangetown Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Orchard Park Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Orleans County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Oswego County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Oswego Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Otsego County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Peekskill Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Plattekill Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Poughkeepsie City Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Poughkeepsie Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Putnam County Sheriff Office New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Ramapo Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Rensselaer County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Rochester Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Rome City Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Rye Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Saratoga County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Saratoga Springs Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Schenectady Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Schodack Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Schoharie County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Shawangunk Town Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Hampton Bay Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Southold Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Spring Valley Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Steuben County Sheriff Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Stony Point Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Suffolk County Police Department New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Sullivan County Sheriff Office New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

"         Syracuse Police Dept New York 2014 - This agency began the year submitting rape data classified according to the legacy UCR definition.  However, at some point during the calendar year, the agency modified its reporting methods and began classifying and submitting rape offenses according to the revised UCR definition of rape.  See definition for further explanation."

